Temp_C,Vibration_mm_s,Pressure_Bar,Acoustic_dB,Inspection_Duration_min,Downtime_Cost_USD,Technician_Availability_pct,Failure_Prob,Maintenance_Priority
80.40369117009901,2.355564643677948,5.326265219245603,85.60281765354853,81,2415,97,0.5356303417298705,1
70.78306319244712,3.03214314496135,4.777692578245109,65.44812703407712,98,502,50,0.4599721416000847,2
65.37269783403512,2.805254266771878,4.5581826063068105,55.85526072186138,140,2426,75,0.4109000736720752,2
70.0371784826299,2.603197523539067,4.4382243002221475,73.97541023940221,68,2340,66,0.5973554897724044,2
75.32336403162593,1.4418519860341383,5.412594879014937,57.79557471550544,96,502,55,0.5031659956823303,3
82.81089232076259,2.663266255900915,4.949392437923523,67.11649723320129,38,1785,68,0.5521129075361988,2
78.87926991303591,0.7409214235644042,5.16649596590524,66.26543288768782,66,3512,89,0.5449527752124522,1
67.10142029590182,2.1856826571494645,5.170040592265472,80.05444203174164,73,2478,58,0.4239035735658811,2
83.54832232609323,3.8407487552112696,4.970937363563193,80.33807855480913,102,1882,80,0.5794758498123127,2
75.10102935511493,4.047852709216488,3.713075901679469,78.49738128297348,92,2331,76,0.3788768424771928,1
73.27042130653194,2.8478521840270354,5.736152244158441,64.91566609420934,61,2068,88,0.5106702323026837,2
70.18277929100114,3.00303321279624,5.054418913410653,79.98451396326364,65,2294,69,0.40869433227524504,3
78.40631801021563,2.752393929457039,5.009014627295497,67.79059616691379,40,2173,69,0.4463172661838588,1
73.85178990835404,2.8944977468179838,5.937733097339444,71.93719732562523,98,2622,50,0.4904564551978767,1
76.0574901283467,4.94084721176633,4.911518040671776,73.22394489047348,88,1203,91,0.5347483301321985,2
83.33430138689125,1.5892504664584854,5.699074187924148,55.961190918218215,110,4998,60,0.4597439702360135,2
76.45001834911047,1.99263086827754,4.240900281112391,70.8628109338446,52,3333,61,0.5801528100155162,2
67.65867286484733,2.172913648240269,5.408137747730521,57.69402225469116,97,4413,51,0.502470285464823,2
78.04549056612174,3.2699138518362214,4.395785755283096,56.78606685786226,107,3104,78,0.5116771574050911,2
68.68655058838998,2.723771970487828,5.151185046173613,62.92851998691586,149,3333,57,0.5293214558299081,1
65.75256330773732,3.2751427699184625,5.5785089894075295,61.850930524320866,123,3254,86,0.5998882814779897,2
73.01435713872763,1.7439310644979489,4.567321143244577,61.900305182321446,87,3161,78,0.5390298978749525,2
75.58722365365735,3.9374360462627154,4.8758243019550065,97.73498903517715,111,1607,59,0.5194166281974898,2
73.23267420752734,3.202514436699106,5.240135742426913,69.42990283694847,60,755,68,0.5406921965680107,2
77.58955531241038,1.2549967394978345,5.091992485654122,74.07289575331845,58,2918,75,0.42693260056770455,1
79.02035558448297,3.0502539739034193,5.541211425351931,80.84752134737636,41,1503,82,0.5211982978156849,2
